,split,nspeakers,filename,session,ref_speaker,mix,audio_duration,brouhaha_speech_duration,brouhaha_speech_percentage,brouhaha_snr_mean,brouhaha_c50_mean
dev/1/S17_P19_74a_speech.wav,dev,1,S17_P19_74a_speech,S17,P19,74a_speech,7.5,4.253,0.5670666666666667,53.30062484741211,8.022706985473633
dev/1/S17_P19_75a_mix.wav,dev,1,S17_P19_75a_mix,S17,P19,75a_mix,4.2,3.881,0.924047619047619,17.185483932495117,9.919328689575195
dev/1/S17_P19_75a_noise.wav,dev,1,S17_P19_75a_noise,S17,P19,75a_noise,4.2,0,0.0,-1.3502200841903689,20.709421157836918
dev/1/S17_P19_75a_speech.wav,dev,1,S17_P19_75a_speech,S17,P19,75a_speech,4.2,3.864,0.9199999999999999,39.77840805053711,8.850128173828125
dev/1/S17_P19_76b_mix.wav,dev,1,S17_P19_76b_mix,S17,P19,76b_mix,4.11,3.578,0.870559610705596,13.083885192871094,9.889930725097656
dev/1/S17_P19_76b_noise.wav,dev,1,S17_P19_76b_noise,S17,P19,76b_noise,4.11,0,0.0,0.2196989208459854,26.524065017700195
dev/1/S17_P19_76b_speech.wav,dev,1,S17_P19_76b_speech,S17,P19,76b_speech,4.11,3.729,0.9072992700729926,47.56082534790039,12.074178695678713
dev/1/S17_P19_77a_mix.wav,dev,1,S17_P19_77a_mix,S17,P19,77a_mix,3.35,2.43,0.7253731343283583,14.392407417297363,12.480131149291992
dev/1/S17_P19_77a_noise.wav,dev,1,S17_P19_77a_noise,S17,P19,77a_noise,3.35,0,0.0,7.178132057189941,23.89110565185547
dev/1/S17_P19_77a_speech.wav,dev,1,S17_P19_77a_speech,S17,P19,77a_speech,3.35,2.582,0.7707462686567164,47.22574234008789,12.04347801208496
dev/1/S17_P19_77b_mix.wav,dev,1,S17_P19_77b_mix,S17,P19,77b_mix,3.35,2.768,0.8262686567164178,19.270998001098636,16.79120445251465
dev/1/S17_P19_77b_noise.wav,dev,1,S17_P19_77b_noise,S17,P19,77b_noise,3.35,0,0.0,7.178132057189941,23.89110565185547
dev/1/S17_P19_77b_speech.wav,dev,1,S17_P19_77b_speech,S17,P19,77b_speech,3.35,2.903,0.8665671641791045,46.447662353515625,13.95063591003418
dev/1/S17_P19_78a_mix.wav,dev,1,S17_P19_78a_mix,S17,P19,78a_mix,18.79,17.229,0.9169238956891964,12.331991195678713,13.534847259521484
dev/1/S17_P19_78a_noise.wav,dev,1,S17_P19_78a_noise,S17,P19,78a_noise,18.79,0,0.0,-3.8271291255950928,20.696866989135746
dev/1/S17_P19_78a_speech.wav,dev,1,S17_P19_78a_speech,S17,P19,78a_speech,18.79,17.246000000000002,0.9178286322511976,48.720001220703125,12.251323699951172
dev/1/S17_P19_78b_mix.wav,dev,1,S17_P19_78b_mix,S17,P19,78b_mix,18.79,16.976,0.90345928685471,13.621273040771484,10.354121208190918
dev/1/S17_P19_78b_noise.wav,dev,1,S17_P19_78b_noise,S17,P19,78b_noise,18.79,0,0.0,-3.8271291255950928,20.696866989135746
dev/1/S17_P19_78b_speech.wav,dev,1,S17_P19_78b_speech,S17,P19,78b_speech,18.79,16.96,0.9026077700904738,43.63749694824219,10.905563354492188
dev/1/S17_P19_79a_mix.wav,dev,1,S17_P19_79a_mix,S17,P19,79a_mix,6.56,5.873,0.8952743902439025,32.300106048583984,24.068265914916992
dev/1/S17_P19_79a_noise.wav,dev,1,S17_P19_79a_noise,S17,P19,79a_noise,6.56,0,0.0,-2.5578596591949463,23.29669952392578
dev/1/S17_P19_79a_speech.wav,dev,1,S17_P19_79a_speech,S17,P19,79a_speech,6.56,5.94,0.9054878048780489,49.97793960571289,23.018089294433597
dev/1/S17_P19_79b_mix.wav,dev,1,S17_P19_79b_mix,S17,P19,79b_mix,6.56,6.159,0.9388719512195122,21.429346084594727,13.674041748046877
dev/1/S17_P19_79b_noise.wav,dev,1,S17_P19_79b_noise,S17,P19,79b_noise,6.56,0,0.0,-2.5578596591949463,23.29669952392578
dev/1/S17_P19_79b_speech.wav,dev,1,S17_P19_79b_speech,S17,P19,79b_speech,6.56,6.126,0.9338414634146343,41.85551452636719,11.918009757995604
dev/1/S17_P19_80a_mix.wav,dev,1,S17_P19_80a_mix,S17,P19,80a_mix,3.96,3.898,0.9843434343434344,10.91094207763672,32.015132904052734
dev/1/S17_P19_80a_noise.wav,dev,1,S17_P19_80a_noise,S17,P19,80a_noise,3.96,0,0.0,5.8304443359375,32.81487274169922
dev/1/S17_P19_80a_speech.wav,dev,1,S17_P19_80a_speech,S17,P19,80a_speech,3.96,3.898,0.9843434343434344,39.492618560791016,23.9459228515625
dev/1/S17_P19_81a_mix.wav,dev,1,S17_P19_81a_mix,S17,P19,81a_mix,7.18,6.716,0.9353760445682452,8.426971435546875,10.003873825073242
dev/1/S17_P19_81a_noise.wav,dev,1,S17_P19_81a_noise,S17,P19,81a_noise,7.18,0,0.0,-1.6739578247070312,24.196155548095703
dev/1/S17_P19_81a_speech.wav,dev,1,S17_P19_81a_speech,S17,P19,81a_speech,7.18,6.699,0.933008356545961,36.661014556884766,8.532105445861816
dev/1/S17_P19_81b_mix.wav,dev,1,S17_P19_81b_mix,S17,P19,81b_mix,7.18,6.514,0.9072423398328692,20.057832717895508,23.09746742248535
dev/1/S17_P19_81b_noise.wav,dev,1,S17_P19_81b_noise,S17,P19,81b_noise,7.18,0,0.0,-1.6739578247070312,24.196155548095703
dev/1/S17_P19_81b_speech.wav,dev,1,S17_P19_81b_speech,S17,P19,81b_speech,7.18,6.564,0.9142061281337048,46.6562728881836,22.97993278503418
dev/1/S17_P19_82b_mix.wav,dev,1,S17_P19_82b_mix,S17,P19,82b_mix,8.31,6.767,0.8143200962695547,12.084577560424805,9.123391151428224
dev/1/S17_P19_82b_noise.wav,dev,1,S17_P19_82b_noise,S17,P19,82b_noise,8.31,0,0.0,-0.5082221627235413,12.486377716064451
dev/1/S17_P19_82b_speech.wav,dev,1,S17_P19_82b_speech,S17,P19,82b_speech,8.31,7.358,0.8854392298435618,44.1095085144043,8.728692054748535
dev/1/S17_P20_10a_mix.wav,dev,1,S17_P20_10a_mix,S17,P20,10a_mix,6.14,4.86,0.7915309446254073,3.854675531387329,16.08884048461914
dev/1/S17_P20_10a_noise.wav,dev,1,S17_P20_10a_noise,S17,P20,10a_noise,6.14,0,0.0,1.1582999229431152,23.756244659423828
dev/1/S17_P20_10a_speech.wav,dev,1,S17_P20_10a_speech,S17,P20,10a_speech,6.14,5.046,0.8218241042345278,42.55078125,20.89544677734375
dev/1/S17_P20_10b_mix.wav,dev,1,S17_P20_10b_mix,S17,P20,10b_mix,6.14,5.181,0.8438110749185668,4.479922771453857,16.303804397583008
dev/1/S17_P20_10b_noise.wav,dev,1,S17_P20_10b_noise,S17,P20,10b_noise,6.14,0,0.0,1.1582999229431152,23.756244659423828
dev/1/S17_P20_10b_speech.wav,dev,1,S17_P20_10b_speech,S17,P20,10b_speech,6.14,5.231,0.8519543973941368,41.64558410644531,11.493595123291016
dev/1/S17_P20_11b_mix.wav,dev,1,S17_P20_11b_mix,S17,P20,11b_mix,5.25,4.404,0.8388571428571429,11.420307159423828,22.09161758422852
dev/1/S17_P20_11b_noise.wav,dev,1,S17_P20_11b_noise,S17,P20,11b_noise,5.25,0,0.0,-0.4189594388008117,19.364643096923828
dev/1/S17_P20_11b_speech.wav,dev,1,S17_P20_11b_speech,S17,P20,11b_speech,5.25,3.257,0.6203809523809524,47.38294219970703,31.648399353027344
dev/1/S17_P20_12b_mix.wav,dev,1,S17_P20_12b_mix,S17,P20,12b_mix,3.14,2.616,0.8331210191082803,15.193592071533203,11.959604263305664
dev/1/S17_P20_12b_noise.wav,dev,1,S17_P20_12b_noise,S17,P20,12b_noise,3.14,0,0.0,-0.597672700881958,19.37125015258789
dev/1/S17_P20_12b_speech.wav,dev,1,S17_P20_12b_speech,S17,P20,12b_speech,3.14,2.244,0.7146496815286625,44.71999740600586,11.809165954589844
dev/1/S17_P20_13a_mix.wav,dev,1,S17_P20_13a_mix,S17,P20,13a_mix,3.03,2.295,0.7574257425742574,17.465822219848633,19.86591911315918
dev/1/S17_P20_13a_noise.wav,dev,1,S17_P20_13a_noise,S17,P20,13a_noise,3.03,0,0.0,2.51006817817688,15.929280281066896
dev/1/S17_P20_13a_speech.wav,dev,1,S17_P20_13a_speech,S17,P20,13a_speech,3.03,1.198,0.3953795379537954,40.579856872558594,18.45743751525879
dev/1/S17_P20_14b_mix.wav,dev,1,S17_P20_14b_mix,S17,P20,14b_mix,4.34,3.932,0.9059907834101383,36.84506988525391,29.47723960876465
dev/1/S17_P20_14b_noise.wav,dev,1,S17_P20_14b_noise,S17,P20,14b_noise,4.34,0,0.0,1.504730463027954,22.722475051879883
dev/1/S17_P20_14b_speech.wav,dev,1,S17_P20_14b_speech,S17,P20,14b_speech,4.34,3.881,0.8942396313364055,45.02885055541992,26.90637588500977
dev/1/S17_P20_15a_mix.wav,dev,1,S17_P20_15a_mix,S17,P20,15a_mix,4.55,3.797,0.8345054945054946,19.779708862304688,12.300562858581545
dev/1/S17_P20_15a_noise.wav,dev,1,S17_P20_15a_noise,S17,P20,15a_noise,4.55,0,0.0,-0.451201468706131,23.878511428833008
dev/1/S17_P20_15a_speech.wav,dev,1,S17_P20_15a_speech,S17,P20,15a_speech,4.55,3.797,0.8345054945054946,36.966552734375,11.226701736450195
dev/1/S17_P20_15b_mix.wav,dev,1,S17_P20_15b_mix,S17,P20,15b_mix,4.55,4.202,0.9235164835164835,13.89441204071045,9.516880989074709
dev/1/S17_P20_15b_noise.wav,dev,1,S17_P20_15b_noise,S17,P20,15b_noise,4.55,0,0.0,-0.451201468706131,23.878511428833008
dev/1/S17_P20_15b_speech.wav,dev,1,S17_P20_15b_speech,S17,P20,15b_speech,4.55,4.489,0.9865934065934066,55.03608322143555,8.504140853881836
dev/1/S17_P20_16a_mix.wav,dev,1,S17_P20_16a_mix,S17,P20,16a_mix,5.0,3.628,0.7256,7.263628959655762,12.884943008422852
dev/1/S17_P20_16a_noise.wav,dev,1,S17_P20_16a_noise,S17,P20,16a_noise,5.0,0,0.0,0.4363589286804199,21.06235122680664
dev/1/S17_P20_16a_speech.wav,dev,1,S17_P20_16a_speech,S17,P20,16a_speech,5.0,3.628,0.7256,34.576541900634766,15.759499549865724
dev/1/S17_P20_16b_mix.wav,dev,1,S17_P20_16b_mix,S17,P20,16b_mix,5.0,3.814,0.7628,16.386341094970703,10.009888648986816
dev/1/S17_P20_16b_noise.wav,dev,1,S17_P20_16b_noise,S17,P20,16b_noise,5.0,0,0.0,0.4363589286804199,21.06235122680664
dev/1/S17_P20_16b_speech.wav,dev,1,S17_P20_16b_speech,S17,P20,16b_speech,5.0,3.831,0.7662,44.20744705200195,10.14903450012207
dev/1/S17_P20_17b_mix.wav,dev,1,S17_P20_17b_mix,S17,P20,17b_mix,3.79,3.729,0.9839050131926121,11.05168914794922,13.654641151428224
dev/1/S17_P20_17b_noise.wav,dev,1,S17_P20_17b_noise,S17,P20,17b_noise,3.79,0,0.0,9.641791343688965,26.678958892822266
dev/1/S17_P20_17b_speech.wav,dev,1,S17_P20_17b_speech,S17,P20,17b_speech,3.79,3.476,0.9171503957783641,40.2890625,11.708375930786133
dev/1/S17_P20_18b_mix.wav,dev,1,S17_P20_18b_mix,S17,P20,18b_mix,5.11,4.894,0.9577299412915851,15.3390531539917,12.069374084472656
dev/1/S17_P20_18b_noise.wav,dev,1,S17_P20_18b_noise,S17,P20,18b_noise,5.11,0,0.0,2.711958408355713,24.109872817993164
dev/1/S17_P20_18b_speech.wav,dev,1,S17_P20_18b_speech,S17,P20,18b_speech,5.11,4.86,0.9510763209393347,41.3477783203125,11.236767768859863
dev/1/S17_P20_19a_mix.wav,dev,1,S17_P20_19a_mix,S17,P20,19a_mix,3.93,2.801,0.7127226463104326,11.791772842407228,20.266069412231445
dev/1/S17_P20_19a_noise.wav,dev,1,S17_P20_19a_noise,S17,P20,19a_noise,3.93,0,0.0,4.94271993637085,24.08104705810547
dev/1/S17_P20_19a_speech.wav,dev,1,S17_P20_19a_speech,S17,P20,19a_speech,3.93,2.784,0.7083969465648854,34.795692443847656,16.907085418701172
dev/1/S17_P20_1a_mix.wav,dev,1,S17_P20_1a_mix,S17,P20,1a_mix,4.86,4.708,0.9687242798353909,25.021596908569336,13.520926475524902
dev/1/S17_P20_1a_noise.wav,dev,1,S17_P20_1a_noise,S17,P20,1a_noise,4.86,0,0.0,5.804293155670166,21.362518310546875
dev/1/S17_P20_1a_speech.wav,dev,1,S17_P20_1a_speech,S17,P20,1a_speech,4.86,4.674,0.9617283950617284,52.75816345214844,11.895711898803713
dev/1/S17_P20_1b_mix.wav,dev,1,S17_P20_1b_mix,S17,P20,1b_mix,4.86,4.455,0.9166666666666666,7.776995658874512,4.476073265075684
dev/1/S17_P20_1b_noise.wav,dev,1,S17_P20_1b_noise,S17,P20,1b_noise,4.86,0,0.0,5.804293155670166,21.362518310546875
dev/1/S17_P20_1b_speech.wav,dev,1,S17_P20_1b_speech,S17,P20,1b_speech,4.86,4.624,0.9514403292181068,40.56221008300781,7.450993537902832
dev/1/S17_P20_20a_mix.wav,dev,1,S17_P20_20a_mix,S17,P20,20a_mix,3.16,2.582,0.8170886075949366,18.90404510498047,13.907686233520508
dev/1/S17_P20_20a_noise.wav,dev,1,S17_P20_20a_noise,S17,P20,20a_noise,3.16,0,0.0,1.7721189260482788,24.50166130065918
dev/1/S17_P20_20a_speech.wav,dev,1,S17_P20_20a_speech,S17,P20,20a_speech,3.16,2.97,0.939873417721519,37.33582305908203,11.942328453063965
dev/1/S17_P20_20b_mix.wav,dev,1,S17_P20_20b_mix,S17,P20,20b_mix,3.16,2.582,0.8170886075949366,16.06389045715332,24.45433616638184
dev/1/S17_P20_20b_noise.wav,dev,1,S17_P20_20b_noise,S17,P20,20b_noise,3.16,0,0.0,1.7721189260482788,24.50166130065918
dev/1/S17_P20_20b_speech.wav,dev,1,S17_P20_20b_speech,S17,P20,20b_speech,3.16,2.548,0.8063291139240506,37.80706787109375,29.982349395751957
dev/1/S17_P20_22a_mix.wav,dev,1,S17_P20_22a_mix,S17,P20,22a_mix,11.24,11.188,0.995373665480427,26.845237731933597,19.952241897583008
dev/1/S17_P20_22a_noise.wav,dev,1,S17_P20_22a_noise,S17,P20,22a_noise,11.24,0,0.0,-2.859332799911499,24.632123947143555
dev/1/S17_P20_22a_speech.wav,dev,1,S17_P20_22a_speech,S17,P20,22a_speech,11.24,11.188,0.995373665480427,50.39290237426758,19.14922142028809
dev/1/S17_P20_22b_mix.wav,dev,1,S17_P20_22b_mix,S17,P20,22b_mix,11.24,11.188,0.995373665480427,24.0852165222168,9.97189235687256
dev/1/S17_P20_22b_noise.wav,dev,1,S17_P20_22b_noise,S17,P20,22b_noise,11.24,0,0.0,-2.859332799911499,24.632123947143555
dev/1/S17_P20_22b_speech.wav,dev,1,S17_P20_22b_speech,S17,P20,22b_speech,11.24,11.188,0.995373665480427,52.50919342041016,10.012251853942873
dev/1/S17_P20_23a_mix.wav,dev,1,S17_P20_23a_mix,S17,P20,23a_mix,4.7,4.506,0.9587234042553192,23.62928009033203,6.504384994506836
dev/1/S17_P20_23a_noise.wav,dev,1,S17_P20_23a_noise,S17,P20,23a_noise,4.7,0,0.0,2.6943023204803467,26.068675994873047
dev/1/S17_P20_23a_speech.wav,dev,1,S17_P20_23a_speech,S17,P20,23a_speech,4.7,4.489,0.9551063829787233,52.45058441162109,6.593851089477539
dev/1/S17_P20_24a_mix.wav,dev,1,S17_P20_24a_mix,S17,P20,24a_mix,4.88,1.316,0.269672131147541,5.873404026031494,6.18038272857666
dev/1/S17_P20_24a_noise.wav,dev,1,S17_P20_24a_noise,S17,P20,24a_noise,4.88,0,0.0,0.1881399154663086,22.74340057373047
dev/1/S17_P20_24a_speech.wav,dev,1,S17_P20_24a_speech,S17,P20,24a_speech,4.88,1.299,0.2661885245901639,40.76186752319336,6.84652042388916
dev/1/S17_P20_24b_mix.wav,dev,1,S17_P20_24b_mix,S17,P20,24b_mix,4.88,1.536,0.31475409836065577,13.07763957977295,9.295815467834473
dev/1/S17_P20_24b_noise.wav,dev,1,S17_P20_24b_noise,S17,P20,24b_noise,4.88,0,0.0,0.1881399154663086,22.74340057373047
dev/1/S17_P20_24b_speech.wav,dev,1,S17_P20_24b_speech,S17,P20,24b_speech,4.88,1.519,0.31127049180327865,40.46770095825195,8.17125415802002
dev/1/S17_P20_25a_mix.wav,dev,1,S17_P20_25a_mix,S17,P20,25a_mix,10.97,10.125,0.9229717411121239,1.6540733575820925,12.574143409729004
dev/1/S17_P20_25a_noise.wav,dev,1,S17_P20_25a_noise,S17,P20,25a_noise,10.97,0,0.0,-1.248227834701538,26.104904174804688
dev/1/S17_P20_25a_speech.wav,dev,1,S17_P20_25a_speech,S17,P20,25a_speech,10.97,10.8,0.9845031905195989,31.36967086791992,11.68327808380127
dev/1/S17_P20_25b_mix.wav,dev,1,S17_P20_25b_mix,S17,P20,25b_mix,10.97,10.631,0.9690975387420236,19.323829650878903,45.34163665771485
dev/1/S17_P20_25b_noise.wav,dev,1,S17_P20_25b_noise,S17,P20,25b_noise,10.97,0,0.0,-1.248227834701538,26.104904174804688
dev/1/S17_P20_25b_speech.wav,dev,1,S17_P20_25b_speech,S17,P20,25b_speech,10.97,10.631,0.9690975387420236,48.24821090698242,32.11277770996094
dev/1/S17_P20_26b_mix.wav,dev,1,S17_P20_26b_mix,S17,P20,26b_mix,4.47,4.421,0.9890380313199106,4.436507701873779,12.84655475616455
dev/1/S17_P20_26b_noise.wav,dev,1,S17_P20_26b_noise,S17,P20,26b_noise,4.47,0,0.0,-0.237514466047287,22.80547332763672
dev/1/S17_P20_26b_speech.wav,dev,1,S17_P20_26b_speech,S17,P20,26b_speech,4.47,4.421,0.9890380313199106,30.745155334472656,13.012032508850098
dev/1/S17_P20_27a_mix.wav,dev,1,S17_P20_27a_mix,S17,P20,27a_mix,3.28,3.223,0.9826219512195122,21.559764862060547,13.77579116821289
dev/1/S17_P20_27a_noise.wav,dev,1,S17_P20_27a_noise,S17,P20,27a_noise,3.28,0,0.0,1.1280364990234375,22.84956932067871
dev/1/S17_P20_27a_speech.wav,dev,1,S17_P20_27a_speech,S17,P20,27a_speech,3.28,2.784,0.848780487804878,35.874080657958984,12.268661499023438
dev/1/S17_P20_28b_mix.wav,dev,1,S17_P20_28b_mix,S17,P20,28b_mix,7.12,6.767,0.9504213483146068,17.074064254760742,14.729898452758787
dev/1/S17_P20_28b_noise.wav,dev,1,S17_P20_28b_noise,S17,P20,28b_noise,7.12,0,0.0,-1.1095058917999268,24.21951675415039
dev/1/S17_P20_28b_speech.wav,dev,1,S17_P20_28b_speech,S17,P20,28b_speech,7.12,6.784,0.9528089887640449,48.37567138671875,11.70413589477539
dev/1/S17_P20_29b_mix.wav,dev,1,S17_P20_29b_mix,S17,P20,29b_mix,5.13,5.046,0.9836257309941521,14.453558921813965,10.439106941223145
dev/1/S17_P20_29b_noise.wav,dev,1,S17_P20_29b_noise,S17,P20,29b_noise,5.13,0,0.0,0.5090678930282593,23.929975509643555
dev/1/S17_P20_29b_speech.wav,dev,1,S17_P20_29b_speech,S17,P20,29b_speech,5.13,4.742,0.9243664717348928,14.32731819152832,10.519046783447266
dev/1/S17_P20_30a_mix.wav,dev,1,S17_P20_30a_mix,S17,P20,30a_mix,5.11,3.156,0.6176125244618396,19.58485412597656,8.662282943725586
dev/1/S17_P20_30a_noise.wav,dev,1,S17_P20_30a_noise,S17,P20,30a_noise,5.11,0,0.0,2.654001235961914,23.79502868652344
dev/1/S17_P20_30a_speech.wav,dev,1,S17_P20_30a_speech,S17,P20,30a_speech,5.11,3.156,0.6176125244618396,57.43842697143555,7.794116973876953
dev/1/S17_P20_31b_mix.wav,dev,1,S17_P20_31b_mix,S17,P20,31b_mix,8.59,3.831,0.4459837019790454,29.91059684753418,19.10880851745605
dev/1/S17_P20_31b_noise.wav,dev,1,S17_P20_31b_noise,S17,P20,31b_noise,8.59,0,0.0,-3.467516660690308,22.737905502319336
dev/1/S17_P20_31b_speech.wav,dev,1,S17_P20_31b_speech,S17,P20,31b_speech,8.59,3.629,0.42246798603026775,47.38713836669922,17.54163932800293
dev/1/S17_P20_32a_mix.wav,dev,1,S17_P20_32a_mix,S17,P20,32a_mix,3.95,3.898,0.9868354430379747,8.052826881408691,18.97819709777832
dev/1/S17_P20_32a_noise.wav,dev,1,S17_P20_32a_noise,S17,P20,32a_noise,3.95,0,0.0,-0.6592334508895874,22.59932327270508
dev/1/S17_P20_32a_speech.wav,dev,1,S17_P20_32a_speech,S17,P20,32a_speech,3.95,3.696,0.9356962025316455,49.81154251098633,15.849688529968262
dev/1/S17_P20_32b_mix.wav,dev,1,S17_P20_32b_mix,S17,P20,32b_mix,3.95,3.696,0.9356962025316455,21.903697967529297,9.16515827178955
dev/1/S17_P20_32b_noise.wav,dev,1,S17_P20_32b_noise,S17,P20,32b_noise,3.95,0,0.0,-0.6592334508895874,22.59932327270508
dev/1/S17_P20_32b_speech.wav,dev,1,S17_P20_32b_speech,S17,P20,32b_speech,3.95,3.746,0.9483544303797468,50.39654541015625,8.828865051269531
dev/1/S17_P20_33a_mix.wav,dev,1,S17_P20_33a_mix,S17,P20,33a_mix,4.36,3.983,0.9135321100917431,23.234209060668945,15.573755264282228
dev/1/S17_P20_33a_noise.wav,dev,1,S17_P20_33a_noise,S17,P20,33a_noise,4.36,0,0.0,-0.9956324696540833,21.00309562683105
dev/1/S17_P20_33a_speech.wav,dev,1,S17_P20_33a_speech,S17,P20,33a_speech,4.36,3.864,0.8862385321100916,46.79302978515625,12.393176078796388
dev/1/S17_P20_34a_mix.wav,dev,1,S17_P20_34a_mix,S17,P20,34a_mix,5.43,5.316,0.9790055248618785,19.312400817871094,11.5999755859375
dev/1/S17_P20_34a_noise.wav,dev,1,S17_P20_34a_noise,S17,P20,34a_noise,5.43,0,0.0,-3.1508889198303223,19.88995361328125
dev/1/S17_P20_34a_speech.wav,dev,1,S17_P20_34a_speech,S17,P20,34a_speech,5.43,5.299,0.9758747697974218,45.36197662353516,10.426708221435549
dev/1/S17_P20_36a_mix.wav,dev,1,S17_P20_36a_mix,S17,P20,36a_mix,4.35,4.202,0.965977011494253,14.398897171020508,11.11080551147461
dev/1/S17_P20_36a_noise.wav,dev,1,S17_P20_36a_noise,S17,P20,36a_noise,4.35,0,0.0,-2.4052488803863525,18.279415130615234
dev/1/S17_P20_36a_speech.wav,dev,1,S17_P20_36a_speech,S17,P20,36a_speech,4.35,4.134,0.9503448275862071,46.801368713378906,10.80752182006836
dev/1/S17_P20_36b_mix.wav,dev,1,S17_P20_36b_mix,S17,P20,36b_mix,4.35,4.016,0.9232183908045978,17.26056480407715,9.92680835723877
dev/1/S17_P20_36b_noise.wav,dev,1,S17_P20_36b_noise,S17,P20,36b_noise,4.35,0,0.0,-2.4052488803863525,18.279415130615234
dev/1/S17_P20_36b_speech.wav,dev,1,S17_P20_36b_speech,S17,P20,36b_speech,4.35,4.185,0.9620689655172414,49.6959228515625,9.14821720123291
dev/1/S17_P20_37a_mix.wav,dev,1,S17_P20_37a_mix,S17,P20,37a_mix,22.54,20.604,0.9141082519964507,1.6783546209335327,8.820255279541016
dev/1/S17_P20_37a_noise.wav,dev,1,S17_P20_37a_noise,S17,P20,37a_noise,22.54,0,0.0,-4.219046592712402,23.639129638671875
dev/1/S17_P20_37a_speech.wav,dev,1,S17_P20_37a_speech,S17,P20,37a_speech,22.54,20.738999999999997,0.9200976042590948,38.21393585205078,9.168061256408691
dev/1/S17_P20_37b_mix.wav,dev,1,S17_P20_37b_mix,S17,P20,37b_mix,22.54,21.111,0.9366015971606034,17.25341033935547,15.464536666870115
dev/1/S17_P20_37b_noise.wav,dev,1,S17_P20_37b_noise,S17,P20,37b_noise,22.54,0,0.0,-4.219046592712402,23.639129638671875
dev/1/S17_P20_37b_speech.wav,dev,1,S17_P20_37b_speech,S17,P20,37b_speech,22.54,21.179,0.9396184560780834,49.16772079467773,15.792197227478027
dev/1/S17_P20_38b_mix.wav,dev,1,S17_P20_38b_mix,S17,P20,38b_mix,3.94,3.712,0.9421319796954315,11.122873306274414,14.883451461791992
dev/1/S17_P20_38b_noise.wav,dev,1,S17_P20_38b_noise,S17,P20,38b_noise,3.94,0,0.0,-1.9452136754989624,22.75214958190918
dev/1/S17_P20_38b_speech.wav,dev,1,S17_P20_38b_speech,S17,P20,38b_speech,3.94,3.628,0.9208121827411168,43.415626525878906,14.955476760864258
dev/1/S17_P20_39a_mix.wav,dev,1,S17_P20_39a_mix,S17,P20,39a_mix,6.35,6.294,0.9911811023622047,11.848917007446287,29.703834533691406
dev/1/S17_P20_39a_noise.wav,dev,1,S17_P20_39a_noise,S17,P20,39a_noise,6.35,0.8620000000000001,0.13574803149606302,0.4450271725654602,57.2022819519043
dev/1/S17_P20_39a_speech.wav,dev,1,S17_P20_39a_speech,S17,P20,39a_speech,6.35,6.294,0.9911811023622047,55.46744155883789,17.753013610839844
dev/1/S17_P20_39b_mix.wav,dev,1,S17_P20_39b_mix,S17,P20,39b_mix,6.35,5.94,0.9354330708661418,13.78789234161377,18.63944625854492
dev/1/S17_P20_39b_noise.wav,dev,1,S17_P20_39b_noise,S17,P20,39b_noise,6.35,0.8620000000000001,0.13574803149606302,0.4450271725654602,57.2022819519043
dev/1/S17_P20_39b_speech.wav,dev,1,S17_P20_39b_speech,S17,P20,39b_speech,6.35,6.041,0.9513385826771654,47.182952880859375,20.00843048095703
dev/1/S17_P20_3a_mix.wav,dev,1,S17_P20_3a_mix,S17,P20,3a_mix,3.37,2.126,0.6308605341246291,24.89677619934082,14.06686305999756
dev/1/S17_P20_3a_noise.wav,dev,1,S17_P20_3a_noise,S17,P20,3a_noise,3.37,0,0.0,2.1664488315582275,23.74442672729492
dev/1/S17_P20_3a_speech.wav,dev,1,S17_P20_3a_speech,S17,P20,3a_speech,3.37,2.042,0.6059347181008902,49.35619735717773,13.109222412109377
dev/1/S17_P20_3b_mix.wav,dev,1,S17_P20_3b_mix,S17,P20,3b_mix,3.37,2.295,0.6810089020771513,24.723146438598636,16.400691986083984
dev/1/S17_P20_3b_noise.wav,dev,1,S17_P20_3b_noise,S17,P20,3b_noise,3.37,0,0.0,2.1664488315582275,23.74442672729492
dev/1/S17_P20_3b_speech.wav,dev,1,S17_P20_3b_speech,S17,P20,3b_speech,3.37,2.379,0.7059347181008901,61.92232131958008,15.201841354370115
dev/1/S17_P20_40b_mix.wav,dev,1,S17_P20_40b_mix,S17,P20,40b_mix,8.07,4.59,0.5687732342007434,22.75847625732422,9.706998825073242
dev/1/S17_P20_40b_noise.wav,dev,1,S17_P20_40b_noise,S17,P20,40b_noise,8.07,0.102,0.012639405204460965,-1.2211506366729736,57.42955780029297
dev/1/S17_P20_40b_speech.wav,dev,1,S17_P20_40b_speech,S17,P20,40b_speech,8.07,3.493,0.43283767038413873,48.154422760009766,9.889382362365724
dev/1/S17_P20_41b_mix.wav,dev,1,S17_P20_41b_mix,S17,P20,41b_mix,3.48,3.426,0.9844827586206897,27.87578392028809,11.890058517456056
dev/1/S17_P20_41b_noise.wav,dev,1,S17_P20_41b_noise,S17,P20,41b_noise,3.48,0.118,0.03390804597701149,-2.09215784072876,13.056086540222168
dev/1/S17_P20_41b_speech.wav,dev,1,S17_P20_41b_speech,S17,P20,41b_speech,3.48,3.426,0.9844827586206897,45.74623489379883,11.177762985229492
dev/1/S17_P20_42a_mix.wav,dev,1,S17_P20_42a_mix,S17,P20,42a_mix,3.4,3.223,0.9479411764705882,7.043700695037842,23.78695297241211
